ticket_id,created_at,resolved_at,priority,category,agent_id,resolution_hours,sla_limit_hours,sla_breach,reopened,csat_score
INC-02792,2025-02-16 14:55:00,2025-02-17 04:27:26.216070,P3-Medium,Network,AGT-00001,13.54,24,False,False,2
INC-02793,2025-01-26 13:11:00,2025-01-26 18:14:16.227441,P2-High,Software,AGT-00007,5.05,8,False,False,2
INC-02794,2025-04-13 08:27:00,2025-04-13 11:42:23.601309,P2-High,Software,AGT-00003,3.26,8,False,False,3
INC-02795,2025-04-13 09:06:00,2025-04-14 02:50:54.551893,P3-Medium,Software,AGT-00006,17.75,24,False,False,2
INC-02796,2025-02-28 02:36:00,2025-02-28 03:54:11.313834,P1-Critical,Software,AGT-00002,1.3,4,False,False,4
INC-02797,2025-02-05 09:12:00,2025-02-07 22:39:45.202553,P4-Low,Email/Comm,AGT-00003,61.46,72,False,False,2
INC-02798,2025-01-03 10:17:00,2025-01-03 13:59:47.045032,P3-Medium,Hardware,AGT-00003,3.71,24,False,False,5
INC-02799,2025-06-20 18:33:00,2025-06-20 23:47:28.666127,P2-High,Software,AGT-00003,5.24,8,False,False,4
INC-02800,2025-06-04 22:23:00,2025-06-05 18:47:31.891369,P3-Medium,Software,AGT-00003,20.41,24,False,False,3
INC-02801,2025-03-02 15:16:00,2025-03-02 22:24:36.314906,P2-High,Email/Comm,AGT-00006,7.14,8,False,False,4
INC-02802,2025-02-16 16:00:00,2025-02-18 07:32:39.369523,P3-Medium,Software,AGT-00001,39.54,24,True,False,2
INC-02803,2025-05-28 09:13:00,2025-05-29 06:00:54.240708,P3-Medium,Software,AGT-00007,20.8,24,False,False,5
INC-02804,2025-01-25 10:39:00,2025-01-25 20:37:03.227611,P3-Medium,Email/Comm,AGT-00005,9.97,24,False,False,3
INC-02805,2025-04-21 10:56:00,2025-04-22 04:10:10.629684,P3-Medium,Software,AGT-00003,17.24,24,False,False,4
INC-02806,2025-02-19 17:34:00,2025-02-20 08:02:30.263990,P4-Low,Software,AGT-00006,14.48,72,False,False,5
INC-02807,2025-04-14 17:01:00,2025-04-15 10:22:18.727220,P3-Medium,Access Management,AGT-00005,17.36,24,False,False,3
INC-02808,2025-04-03 10:13:00,2025-04-03 21:33:07.985558,P3-Medium,Software,AGT-00010,11.34,24,False,False,4
INC-02809,2025-04-11 08:10:00,2025-04-12 09:29:23.239936,P3-Medium,Software,AGT-00010,25.32,24,True,False,4
INC-02810,2025-06-19 20:25:00,2025-06-19 22:19:03.310023,P1-Critical,Network,AGT-00002,1.9,4,False,False,5
INC-02811,2025-05-31 16:56:00,2025-06-01 09:59:57.141625,P3-Medium,Network,AGT-00004,17.07,24,False,False,1
INC-02812,2025-03-12 07:36:00,2025-03-13 20:53:19.835419,P4-Low,Network,AGT-00002,37.29,72,False,False,4
INC-02813,2025-04-11 08:44:00,2025-04-14 21:30:37.297333,P4-Low,Software,AGT-00008,84.78,72,True,False,1
INC-02814,2025-03-29 17:03:00,2025-03-30 08:28:48.208336,P3-Medium,Hardware,AGT-00011,15.43,24,False,False,4
INC-02815,2025-06-15 04:45:00,2025-06-15 17:39:50.218748,P2-High,Network,AGT-00011,12.91,8,True,False,1
INC-02816,2025-04-05 16:34:00,2025-04-06 17:04:47.570749,P3-Medium,Network,AGT-00002,24.51,24,True,False,1
INC-02817,2025-06-01 09:54:00,2025-06-02 07:45:23.521747,P3-Medium,Software,AGT-00001,21.86,24,False,True,1
INC-02818,2025-05-05 14:20:00,2025-05-07 23:42:28.786607,P4-Low,Email/Comm,AGT-00002,57.37,72,False,False,4
INC-02819,2025-01-15 12:27:00,2025-01-17 22:19:33.405472,P4-Low,Access Management,AGT-00011,57.88,72,False,False,4
INC-02820,2025-01-03 01:20:00,2025-01-03 01:50:00.000000,P2-High,Software,AGT-00014,0.5,8,False,False,3
INC-02821,2025-06-18 08:14:00,2025-06-19 00:00:08.158248,P3-Medium,Network,AGT-00011,15.77,24,False,False,3
INC-02822,2025-01-04 14:50:00,2025-01-07 09:44:11.373925,P4-Low,Network,AGT-00004,66.9,72,False,False,3
INC-02823,2025-02-21 15:24:00,2025-02-21 21:43:43.895488,P2-High,Software,AGT-00002,6.33,8,False,False,5
INC-02824,2025-02-15 12:42:00,2025-02-15 19:27:30.532412,P3-Medium,Email/Comm,AGT-00002,6.76,24,False,False,4
INC-02825,2025-01-09 11:44:00,2025-01-10 05:18:50.751823,P3-Medium,Software,AGT-00013,17.58,24,False,False,3
INC-02826,2025-03-13 19:51:00,2025-03-15 03:28:58.238868,P3-Medium,Software,AGT-00001,31.63,24,True,False,2
INC-02827,2025-01-23 18:31:00,2025-01-24 22:29:30.481407,P3-Medium,Software,AGT-00005,27.98,24,True,False,2
INC-02828,2025-02-13 10:14:00,2025-02-13 16:30:58.749482,P2-High,Software,AGT-00001,6.28,8,False,False,3
INC-02829,2025-03-10 10:49:00,2025-03-11 12:25:41.739179,P3-Medium,Access Management,AGT-00002,25.61,24,True,False,1
INC-02830,2025-01-03 08:55:00,2025-01-05 03:35:11.494534,P4-Low,Software,AGT-00005,42.67,72,False,False,4
INC-02831,2025-04-18 13:02:00,2025-04-18 17:24:08.498299,P3-Medium,Software,AGT-00009,4.37,24,False,False,4
INC-02832,2025-01-17 14:00:00,2025-01-17 17:15:51.728550,P2-High,Software,AGT-00008,3.26,8,False,False,3
INC-02833,2025-03-10 08:25:00,2025-03-13 17:40:27.991333,P4-Low,Software,AGT-00003,81.26,72,True,False,1
INC-02834,2025-01-09 13:14:00,2025-01-11 09:45:12.498108,P4-Low,Software,AGT-00011,44.52,72,False,False,2
INC-02835,2025-06-15 14:47:00,2025-06-16 06:50:10.541394,P3-Medium,Network,AGT-00005,16.05,24,False,False,3
INC-02836,2025-02-24 12:25:00,2025-02-25 04:01:04.659947,P3-Medium,Email/Comm,AGT-00003,15.6,24,False,False,2
INC-02837,2025-03-31 19:16:00,2025-04-04 11:20:57.834449,P4-Low,Access Management,AGT-00015,88.08,72,True,False,3
INC-02838,2025-04-14 13:51:00,2025-04-15 02:02:27.082334,P2-High,Access Management,AGT-00009,12.19,8,True,False,3
INC-02839,2025-05-13 11:33:00,2025-05-14 23:18:00.870723,P3-Medium,Hardware,AGT-00008,35.75,24,True,False,2
INC-02840,2025-06-28 08:53:00,2025-06-30 07:42:08.744851,P4-Low,Network,AGT-00005,46.82,72,False,False,5
INC-02841,2025-05-24 11:18:00,2025-05-25 07:39:53.985276,P3-Medium,Network,AGT-00005,20.36,24,False,False,4
INC-02842,2025-01-10 09:15:00,2025-01-11 04:55:01.736442,P4-Low,Software,AGT-00003,19.67,72,False,False,5
INC-02843,2025-05-04 14:42:00,2025-05-05 20:30:55.711472,P3-Medium,Hardware,AGT-00001,29.82,24,True,False,3
INC-02844,2025-05-21 20:11:00,2025-05-22 04:50:27.948923,P3-Medium,Access Management,AGT-00013,8.66,24,False,False,4
INC-02845,2025-03-13 16:39:00,2025-03-15 22:59:07.840591,P4-Low,Software,AGT-00006,54.34,72,False,True,4
INC-02846,2025-05-09 16:43:00,2025-05-10 01:56:17.687204,P3-Medium,Software,AGT-00003,9.22,24,False,False,5
INC-02847,2025-02-22 10:52:00,2025-02-23 00:09:20.635390,P3-Medium,Access Management,AGT-00006,13.29,24,False,False,4
INC-02848,2025-04-13 02:54:00,2025-04-13 14:12:06.841986,P3-Medium,Access Management,AGT-00009,11.3,24,False,False,5
INC-02849,2025-03-19 13:08:00,2025-03-20 02:16:13.192493,P3-Medium,Network,AGT-00008,13.14,24,False,False,4
INC-02850,2025-06-29 16:34:00,2025-06-29 21:10:47.053940,P2-High,Software,AGT-00006,4.61,8,False,False,4
INC-02851,2025-01-16 16:25:00,2025-01-17 06:01:49.858706,P3-Medium,Software,AGT-00002,13.61,24,False,False,4
INC-02852,2025-02-19 21:37:00,2025-02-22 16:17:00.041648,P4-Low,Access Management,AGT-00001,66.67,72,False,False,5
INC-02853,2025-05-26 17:59:00,2025-05-27 03:08:39.951560,P3-Medium,Software,AGT-00008,9.16,24,False,False,2
INC-02854,2025-02-22 16:14:00,2025-02-22 23:30:18.821980,P2-High,Access Management,AGT-00015,7.27,8,False,False,4
INC-02855,2025-03-20 14:10:00,2025-03-23 16:31:33.058966,P4-Low,Network,AGT-00004,74.36,72,True,False,2
INC-02856,2025-06-25 21:15:00,2025-06-25 23:13:24.986176,P1-Critical,Access Management,AGT-00007,1.97,4,False,False,2
INC-02857,2025-06-13 14:01:00,2025-06-15 01:39:29.839866,P4-Low,Email/Comm,AGT-00003,35.64,72,False,False,4
INC-02858,2025-04-08 14:04:00,2025-04-09 06:13:20.890795,P3-Medium,Email/Comm,AGT-00005,16.16,24,False,False,5
INC-02859,2025-06-05 13:17:00,2025-06-06 16:43:16.086001,P3-Medium,Network,AGT-00003,27.44,24,True,False,4
INC-02860,2025-01-14 15:50:00,2025-01-15 11:23:10.299771,P3-Medium,Hardware,AGT-00010,19.55,24,False,False,4
INC-02861,2025-04-17 12:55:00,2025-04-18 02:40:01.028315,P3-Medium,Software,AGT-00006,13.75,24,False,False,4
INC-02862,2025-06-23 07:56:00,2025-06-24 05:48:15.647554,P3-Medium,Software,AGT-00008,21.87,24,False,False,4
INC-02863,2025-04-08 14:16:00,2025-04-09 18:13:14.965212,P4-Low,Email/Comm,AGT-00001,27.95,72,False,False,4
INC-02864,2025-05-11 07:00:00,2025-05-12 06:27:03.153901,P3-Medium,Network,AGT-00012,23.45,24,False,False,4
INC-02865,2025-02-09 11:19:00,2025-02-09 15:08:01.972615,P1-Critical,Software,AGT-00014,3.82,4,False,True,5
INC-02866,2025-05-13 14:55:00,2025-05-13 20:20:21.613264,P2-High,Software,AGT-00006,5.42,8,False,False,2
INC-02867,2025-04-17 13:41:00,2025-04-17 17:14:53.818940,P2-High,Network,AGT-00002,3.56,8,False,False,3
INC-02868,2025-01-08 14:01:00,2025-01-09 00:55:23.589438,P3-Medium,Software,AGT-00009,10.91,24,False,False,4
INC-02869,2025-02-17 14:29:00,2025-02-18 12:45:42.739287,P3-Medium,Email/Comm,AGT-00014,22.28,24,False,False,2
INC-02870,2025-06-25 07:38:00,2025-06-26 11:27:54.638472,P3-Medium,Network,AGT-00014,27.83,24,True,False,2
INC-02871,2025-02-03 01:02:00,2025-02-03 05:18:09.922387,P2-High,Access Management,AGT-00004,4.27,8,False,False,5
INC-02872,2025-02-14 23:26:00,2025-02-15 07:32:15.672465,P2-High,Network,AGT-00001,8.1,8,True,False,4
INC-02873,2025-06-02 11:41:00,2025-06-02 12:59:13.621864,P3-Medium,Hardware,AGT-00003,1.3,24,False,False,3
INC-02874,2025-01-02 07:00:00,2025-01-03 21:18:27.523393,P4-Low,Software,AGT-00012,38.31,72,False,False,3
INC-02875,2025-06-18 19:13:00,2025-06-19 12:58:05.502733,P3-Medium,Software,AGT-00003,17.75,24,False,False,1
INC-02876,2025-04-28 11:00:00,2025-04-28 14:18:57.988946,P2-High,Email/Comm,AGT-00014,3.32,8,False,False,5
INC-02877,2025-06-30 06:39:00,2025-06-30 17:09:28.616406,P3-Medium,Software,AGT-00011,10.51,24,False,False,5
INC-02878,2025-04-07 10:54:00,2025-04-07 12:33:51.987193,P1-Critical,Email/Comm,AGT-00003,1.66,4,False,False,4
INC-02879,2025-04-19 09:48:00,2025-04-19 13:23:03.787644,P1-Critical,Software,AGT-00008,3.58,4,False,False,4
INC-02880,2025-06-23 01:15:00,2025-06-23 17:45:04.924270,P3-Medium,Software,AGT-00014,16.5,24,False,False,5
INC-02881,2025-02-07 08:55:00,2025-02-07 09:25:00.000000,P3-Medium,Access Management,AGT-00006,0.5,24,False,False,4
INC-02882,2025-04-13 11:12:00,2025-04-13 12:14:03.835604,P3-Medium,Software,AGT-00003,1.03,24,False,False,3
INC-02883,2025-06-09 22:26:00,2025-06-10 00:13:10.570719,P1-Critical,Software,AGT-00005,1.79,4,False,False,2
INC-02884,2025-06-20 19:08:00,2025-06-21 16:47:41.373678,P3-Medium,Hardware,AGT-00011,21.66,24,False,False,5
INC-02885,2025-04-16 13:08:00,2025-04-16 13:38:00.000000,P2-High,Software,AGT-00002,0.5,8,False,True,4
INC-02886,2025-05-30 11:12:00,2025-05-30 15:57:03.399780,P2-High,Software,AGT-00014,4.75,8,False,False,4
INC-02887,2025-06-18 17:37:00,2025-06-20 09:05:30.154331,P4-Low,Email/Comm,AGT-00014,39.48,72,False,False,4
INC-02888,2025-05-22 16:55:00,2025-05-25 22:41:00.320031,P4-Low,Software,AGT-00002,77.77,72,True,False,2
INC-02889,2025-04-06 20:27:00,2025-04-07 11:22:11.371823,P3-Medium,Software,AGT-00007,14.92,24,False,True,2
INC-02890,2025-03-06 19:52:00,2025-03-07 16:55:50.082761,P3-Medium,Network,AGT-00006,21.06,24,False,False,3
INC-02891,2025-06-03 07:08:00,2025-06-04 02:15:48.205635,P3-Medium,Access Management,AGT-00015,19.13,24,False,False,1
INC-02892,2025-06-18 15:59:00,2025-06-18 23:22:19.213454,P4-Low,Hardware,AGT-00001,7.39,72,False,False,5
INC-02893,2025-03-20 16:42:00,2025-03-21 16:50:44.367839,P3-Medium,Email/Comm,AGT-00014,24.15,24,True,False,1
INC-02894,2025-03-18 08:13:00,2025-03-19 03:56:23.419357,P3-Medium,Email/Comm,AGT-00001,19.72,24,False,False,4
INC-02895,2025-05-01 08:37:00,2025-05-02 06:40:58.136823,P3-Medium,Email/Comm,AGT-00011,22.07,24,False,False,4
INC-02896,2025-06-20 20:08:00,2025-06-22 21:32:35.645945,P3-Medium,Software,AGT-00003,49.41,24,True,False,1
INC-02897,2025-05-13 08:21:00,2025-05-13 09:40:37.547342,P3-Medium,Access Management,AGT-00002,1.33,24,False,False,1
INC-02898,2025-01-27 14:16:00,2025-01-31 02:45:38.158783,P4-Low,Email/Comm,AGT-00005,84.49,72,True,False,3
INC-02899,2025-05-20 20:52:00,2025-05-21 02:21:38.161256,P2-High,Email/Comm,AGT-00014,5.49,8,False,True,5
INC-02900,2025-01-22 12:23:00,2025-01-23 08:40:55.072447,P3-Medium,Software,AGT-00012,20.3,24,False,False,5
INC-02901,2025-05-15 11:21:00,2025-05-16 04:59:09.247335,P3-Medium,Software,AGT-00001,17.64,24,False,False,3
INC-02902,2025-03-16 18:00:00,2025-03-18 11:30:54.983995,P4-Low,Email/Comm,AGT-00007,41.52,72,False,False,5
INC-02903,2025-03-23 09:04:00,2025-03-23 22:30:28.811667,P3-Medium,Hardware,AGT-00008,13.44,24,False,False,4
INC-02904,2025-01-14 12:31:00,2025-01-15 09:09:09.851585,P3-Medium,Access Management,AGT-00001,20.64,24,False,False,3
INC-02905,2025-04-18 07:36:00,2025-04-18 13:27:45.397536,P3-Medium,Email/Comm,AGT-00001,5.86,24,False,False,3
INC-02906,2025-05-30 14:04:00,2025-05-30 18:34:04.170006,P1-Critical,Software,AGT-00011,4.5,4,True,False,2
INC-02907,2025-02-17 17:54:00,2025-02-17 22:56:35.950498,P2-High,Software,AGT-00002,5.04,8,False,False,3
INC-02908,2025-03-11 12:01:00,2025-03-11 20:58:34.003036,P3-Medium,Software,AGT-00001,8.96,24,False,False,5
INC-02909,2025-01-17 20:56:00,2025-01-18 11:19:59.629690,P3-Medium,Network,AGT-00002,14.4,24,False,True,5
INC-02910,2025-01-19 17:40:00,2025-01-20 21:43:25.897446,P3-Medium,Network,AGT-00009,28.06,24,True,True,4
INC-02911,2025-05-04 15:42:00,2025-05-05 05:25:02.349494,P3-Medium,Access Management,AGT-00004,13.72,24,False,False,4
INC-02912,2025-03-07 04:52:00,2025-03-08 01:44:03.464204,P3-Medium,Hardware,AGT-00004,20.87,24,False,False,5
INC-02913,2025-01-21 16:51:00,2025-01-22 05:00:08.459259,P3-Medium,Hardware,AGT-00006,12.15,24,False,False,5
INC-02914,2025-04-11 15:15:00,2025-04-12 15:18:48.149278,P3-Medium,Hardware,AGT-00010,24.06,24,True,False,1
INC-02915,2025-01-01 06:00:00,2025-01-02 05:29:02.622877,P3-Medium,Software,AGT-00011,23.48,24,False,False,5
INC-02916,2025-03-21 08:17:00,2025-03-24 23:15:19.835997,P4-Low,Access Management,AGT-00003,86.97,72,True,False,5
INC-02917,2025-02-08 08:51:00,2025-02-08 14:44:07.894287,P2-High,Email/Comm,AGT-00008,5.89,8,False,False,4
INC-02918,2025-01-11 09:23:00,2025-01-12 08:43:57.258377,P3-Medium,Software,AGT-00002,23.35,24,False,False,4
INC-02919,2025-06-27 16:42:00,2025-06-28 11:29:04.345139,P3-Medium,Email/Comm,AGT-00007,18.78,24,False,False,4
INC-02920,2025-03-28 07:57:00,2025-03-28 18:59:07.984451,P2-High,Hardware,AGT-00007,11.04,8,True,False,3
INC-02921,2025-03-02 10:26:00,2025-03-02 22:40:57.627237,P3-Medium,Hardware,AGT-00002,12.25,24,False,False,2
INC-02922,2025-01-06 12:32:00,2025-01-06 21:38:27.066942,P2-High,Email/Comm,AGT-00003,9.11,8,True,False,3
INC-02923,2025-06-04 13:02:00,2025-06-06 11:08:21.794680,P4-Low,Software,AGT-00006,46.11,72,False,False,1
INC-02924,2025-01-24 13:46:00,2025-01-25 07:15:11.380499,P3-Medium,Network,AGT-00008,17.49,24,False,False,4
INC-02925,2025-02-21 15:58:00,2025-02-23 19:48:06.178880,P4-Low,Access Management,AGT-00001,51.84,72,False,False,4
INC-02926,2025-03-28 13:21:00,2025-03-28 20:43:58.228995,P2-High,Hardware,AGT-00003,7.38,8,False,False,4
INC-02927,2025-04-14 03:29:00,2025-04-14 09:34:35.514057,P2-High,Network,AGT-00007,6.09,8,False,False,4
INC-02928,2025-05-01 15:30:00,2025-05-01 22:45:05.386108,P2-High,Network,AGT-00002,7.25,8,False,False,3
INC-02929,2025-01-15 18:43:00,2025-01-17 01:20:29.800058,P3-Medium,Hardware,AGT-00008,30.62,24,True,False,3
INC-02930,2025-01-17 10:47:00,2025-01-20 08:29:32.377364,P4-Low,Access Management,AGT-00001,69.71,72,False,False,4
INC-02931,2025-05-05 17:26:00,2025-05-06 18:23:11.652264,P3-Medium,Hardware,AGT-00003,24.95,24,True,False,2
INC-02932,2025-01-01 11:00:00,2025-01-01 15:54:20.201972,P2-High,Access Management,AGT-00006,4.91,8,False,False,4
INC-02933,2025-05-05 17:58:00,2025-05-06 04:51:09.864147,P3-Medium,Hardware,AGT-00002,10.89,24,False,False,3
INC-02934,2025-01-14 11:02:00,2025-01-15 12:40:32.656077,P3-Medium,Software,AGT-00003,25.64,24,True,False,1
INC-02935,2025-05-16 19:05:00,2025-05-19 14:36:15.369062,P4-Low,Software,AGT-00002,67.52,72,False,False,4
INC-02936,2025-01-03 18:37:00,2025-01-07 02:04:12.288654,P4-Low,Software,AGT-00007,79.45,72,True,True,1
INC-02937,2025-01-08 08:08:00,2025-01-08 12:31:09.844113,P2-High,Access Management,AGT-00003,4.39,8,False,True,3
INC-02938,2025-04-05 13:44:00,2025-04-05 19:25:47.686942,P2-High,Hardware,AGT-00014,5.7,8,False,False,3
INC-02939,2025-04-11 05:39:00,2025-04-11 06:24:42.499552,P2-High,Software,AGT-00002,0.76,8,False,False,4
INC-02940,2025-05-07 20:42:00,2025-05-08 01:49:34.864064,P2-High,Email/Comm,AGT-00004,5.13,8,False,False,5
INC-02941,2025-03-23 10:35:00,2025-03-26 08:30:53.076762,P4-Low,Software,AGT-00002,69.93,72,False,False,3
INC-02942,2025-02-01 13:40:00,2025-02-02 03:56:04.933078,P3-Medium,Hardware,AGT-00006,14.27,24,False,False,5
INC-02943,2025-02-24 10:53:00,2025-02-25 10:00:25.818102,P3-Medium,Hardware,AGT-00004,23.12,24,False,False,5
INC-02944,2025-06-02 17:23:00,2025-06-03 09:51:33.510547,P3-Medium,Software,AGT-00012,16.48,24,False,False,4
INC-02945,2025-01-04 09:51:00,2025-01-05 06:26:32.842413,P3-Medium,Hardware,AGT-00004,20.59,24,False,False,5
INC-02946,2025-04-25 00:28:00,2025-04-26 03:30:46.219933,P4-Low,Hardware,AGT-00004,27.05,72,False,False,3
INC-02947,2025-02-20 10:04:00,2025-02-21 04:44:54.032149,P3-Medium,Email/Comm,AGT-00001,18.68,24,False,False,4
INC-02948,2025-01-18 12:43:00,2025-01-18 13:13:00.000000,P2-High,Email/Comm,AGT-00008,0.5,8,False,False,5
INC-02949,2025-01-14 10:28:00,2025-01-15 02:58:17.390645,P3-Medium,Access Management,AGT-00003,16.5,24,False,False,4
INC-02950,2025-06-01 10:28:00,2025-06-01 11:15:36.037129,P2-High,Hardware,AGT-00002,0.79,8,False,False,2
INC-02951,2025-02-24 07:51:00,2025-02-25 11:29:52.642077,P3-Medium,Hardware,AGT-00009,27.65,24,True,False,4
INC-02952,2025-04-28 08:59:00,2025-05-01 02:31:53.329399,P4-Low,Software,AGT-00003,65.55,72,False,False,5
INC-02953,2025-04-22 22:59:00,2025-04-25 10:19:00.310702,P4-Low,Software,AGT-00006,59.33,72,False,False,5
INC-02954,2025-02-01 13:12:00,2025-02-02 19:22:04.979342,P3-Medium,Software,AGT-00004,30.17,24,True,False,3
INC-02955,2025-04-12 13:00:00,2025-04-12 23:24:31.204200,P3-Medium,Software,AGT-00006,10.41,24,False,False,4
INC-02956,2025-06-27 12:30:00,2025-07-01 01:26:50.150250,P4-Low,Email/Comm,AGT-00015,84.95,72,True,False,1
INC-02957,2025-01-26 13:10:00,2025-01-27 14:37:27.117051,P3-Medium,Access Management,AGT-00010,25.46,24,True,True,2
INC-02958,2025-02-06 15:38:00,2025-02-07 07:44:27.207728,P3-Medium,Hardware,AGT-00012,16.11,24,False,False,3
INC-02959,2025-04-14 10:02:00,2025-04-15 13:07:05.860239,P3-Medium,Hardware,AGT-00015,27.08,24,True,False,2
INC-02960,2025-04-12 20:57:00,2025-04-12 23:34:40.701744,P2-High,Hardware,AGT-00002,2.63,8,False,False,4
INC-02961,2025-04-23 12:15:00,2025-04-24 21:45:34.980370,P4-Low,Software,AGT-00003,33.51,72,False,False,5
INC-02962,2025-02-06 05:15:00,2025-02-06 09:37:11.769487,P2-High,Software,AGT-00003,4.37,8,False,False,1
INC-02963,2025-04-19 14:14:00,2025-04-19 18:52:54.880878,P2-High,Software,AGT-00001,4.65,8,False,False,3
INC-02964,2025-05-07 14:38:00,2025-05-08 00:10:51.139889,P3-Medium,Network,AGT-00014,9.55,24,False,False,2
INC-02965,2025-03-24 18:21:00,2025-03-25 22:08:04.792332,P3-Medium,Access Management,AGT-00005,27.78,24,True,False,3
INC-02966,2025-04-24 10:36:00,2025-04-24 16:11:38.434555,P2-High,Software,AGT-00013,5.59,8,False,False,4
INC-02967,2025-01-01 15:25:00,2025-01-01 23:09:01.562601,P2-High,Email/Comm,AGT-00002,7.73,8,False,False,5
INC-02968,2025-04-21 23:46:00,2025-04-22 04:16:13.572783,P2-High,Network,AGT-00010,4.5,8,False,False,5
INC-02969,2025-01-20 11:46:00,2025-01-20 15:12:06.624944,P3-Medium,Software,AGT-00002,3.44,24,False,False,5
INC-02970,2025-05-03 02:51:00,2025-05-05 10:15:04.129804,P4-Low,Software,AGT-00003,55.4,72,False,False,3
INC-02971,2025-03-27 14:10:00,2025-03-27 16:52:07.056708,P3-Medium,Hardware,AGT-00010,2.7,24,False,False,5
INC-02972,2025-01-10 14:50:00,2025-01-10 21:05:35.211019,P2-High,Hardware,AGT-00008,6.26,8,False,False,5
INC-02973,2025-06-15 18:30:00,2025-06-15 20:12:39.230511,P2-High,Software,AGT-00001,1.71,8,False,False,4
INC-02974,2025-05-26 20:53:00,2025-05-27 10:20:19.677590,P2-High,Software,AGT-00002,13.46,8,True,False,3
INC-02975,2025-02-18 17:42:00,2025-02-18 22:31:21.811600,P1-Critical,Network,AGT-00008,4.82,4,True,False,3
INC-02976,2025-03-09 21:46:00,2025-03-12 01:52:54.272972,P4-Low,Email/Comm,AGT-00012,52.12,72,False,False,4
INC-02977,2025-02-23 07:59:00,2025-02-24 12:05:34.752316,P3-Medium,Software,AGT-00007,28.11,24,True,False,2
INC-02978,2025-05-19 15:53:00,2025-05-21 00:57:25.249622,P4-Low,Software,AGT-00009,33.07,72,False,False,5
INC-02979,2025-01-09 13:39:00,2025-01-10 11:59:52.206106,P3-Medium,Email/Comm,AGT-00006,22.35,24,False,False,5
INC-02980,2025-06-19 09:52:00,2025-06-19 13:15:58.635123,P1-Critical,Hardware,AGT-00008,3.4,4,False,False,5
INC-02981,2025-06-01 09:24:00,2025-06-02 05:30:43.778342,P3-Medium,Network,AGT-00009,20.11,24,False,False,2
INC-02982,2025-05-17 17:04:00,2025-05-18 21:14:43.780803,P3-Medium,Software,AGT-00014,28.18,24,True,False,4
INC-02983,2025-02-28 09:00:00,2025-03-01 08:51:35.772560,P3-Medium,Hardware,AGT-00014,23.86,24,False,False,3
INC-02984,2025-02-11 08:12:00,2025-02-12 04:30:35.241489,P3-Medium,Access Management,AGT-00015,20.31,24,False,False,5
INC-02985,2025-02-14 17:59:00,2025-02-14 22:44:39.241837,P3-Medium,Hardware,AGT-00005,4.76,24,False,False,3
INC-02986,2025-01-17 18:49:00,2025-01-18 05:08:10.666696,P3-Medium,Access Management,AGT-00008,10.32,24,False,False,2
